StartTime,StopTime,IGRF_CGM_LAT1,IGRF_CGM_LON1,IGRF_BRATIO1,IGRF_BANGLE1,IGRF_CGM_LAT2,IGRF_CGM_LON2,IGRF_BRATIO2,IGRF_BANGLE2,IGRF_CGM_LAT3,IGRF_CGM_LON3,IGRF_BRATIO3,IGRF_BANGLE3,T89_CGM_LAT1,T89_CGM_LON1,T89_BRATIO1,T89_BANGLE1,T89_CGM_LAT2,T89_CGM_LON2,T89_BRATIO2,T89_BANGLE2,T89_CGM_LAT3,T89_CGM_LON3,T89_BRATIO3,T89_BANGLE3,SAT
2013-05-04 09:00:00,2013-05-04 09:59:42,60.076062,-115.77618,0.91602356,0.68695785,62.485906,-113.72544,0.85646664,0.8767486,63.943758,-113.80659,0.83210684,0.29015529,60.076062,-115.77618,0.97525816,0.32468331,62.485906,-113.72544,0.95039414,0.66551422,63.943758,-113.80659,0.9585494,1.0192879,RBSPA
2013-05-04 09:00:00,2013-05-04 09:59:42,60.076062,-115.77618,0.91602356,0.68695785,62.485906,-113.72544,0.85646664,0.8767486,63.943758,-113.80659,0.83210684,0.29015529,60.076062,-115.77618,0.97525816,0.32468331,62.485906,-113.72544,0.95039414,0.66551422,63.943758,-113.80659,0.9585494,1.0192879,RBSPA
2013-05-04 11:00:00,2013-05-04 11:59:42,65.588892,-117.03196,0.81207025,1.8238361,65.903544,-119.29765,0.80064793,2.4312787,65.999266,-121.62599,0.8120797,3.3748897,65.588892,-117.03196,0.98739474,1.8565095,65.903544,-119.29765,0.98469993,2.6088727,65.999266,-121.62599,1.0004263,2.5632046,RBSPA
2013-05-07 10:00:01,2013-05-07 10:59:43,64.382258,-113.3131,0.80774565,0.4007715,65.225724,-114.84368,0.81168401,2.0285877,65.726234,-116.83351,0.79838005,3.4089345,64.382258,-113.3131,0.98990759,2.0897489,65.225724,-114.84368,1.0280569,2.2465955,65.726234,-116.83351,1.0304782,3.5651935,RBSPA
2013-05-07 10:00:01,2013-05-07 10:59:43,64.382258,-113.3131,0.80774565,0.4007715,65.225724,-114.84368,0.81168401,2.0285877,65.726234,-116.83351,0.79838005,3.4089345,64.382258,-113.3131,0.98990759,2.0897489,65.225724,-114.84368,1.0280569,2.2465955,65.726234,-116.83351,1.0304782,3.5651935,RBSPA
2013-05-07 10:00:01,2013-05-07 10:59:43,64.382258,-113.3131,0.80774565,0.4007715,65.225724,-114.84368,0.81168401,2.0285877,65.726234,-116.83351,0.79838005,3.4089345,64.382258,-113.3131,0.98990759,2.0897489,65.225724,-114.84368,1.0280569,2.2465955,65.726234,-116.83351,1.0304782,3.5651935,RBSPA
2013-05-10 11:00:03,2013-05-10 11:59:45,65.15149,-54.617973,0.90659896,0.88311321,66.93701,-56.513397,0.83669424,1.6109973,68.207901,-59.480595,0.77326525,3.4217079,65.15149,-54.617973,1.0882951,1.1526725,66.93701,-56.513397,1.0626149,1.6186822,68.207901,-59.480595,1.0249898,3.8427542,THEMISD
2013-05-10 11:00:03,2013-05-10 11:59:45,65.15149,-54.617973,0.90659896,0.88311321,66.93701,-56.513397,0.83669424,1.6109973,68.207901,-59.480595,0.77326525,3.4217079,65.15149,-54.617973,1.0882951,1.1526725,66.93701,-56.513397,1.0626149,1.6186822,68.207901,-59.480595,1.0249898,3.8427542,THEMISD
2013-05-15 06:00:03,2013-05-15 06:59:45,67.10612,-37.108875,0.99085325,13.742305,66.93534,-39.511436,0.99957392,12.786919,66.525809,-41.549961,0.99001132,11.790528,67.10612,-37.108875,0.99209537,2.1381674,66.93534,-39.511436,1.0006073,2.4292789,66.525809,-41.549961,0.99581415,2.3352979,RBSPB
2013-05-15 06:00:03,2013-05-15 06:59:45,67.10612,-37.108875,0.99085325,13.742305,66.93534,-39.511436,0.99957392,12.786919,66.525809,-41.549961,0.99001132,11.790528,67.10612,-37.108875,0.99209537,2.1381674,66.93534,-39.511436,1.0006073,2.4292789,66.525809,-41.549961,0.99581415,2.3352979,RBSPB
2013-05-15 06:00:03,2013-05-15 06:59:45,67.10612,-37.108875,0.99085325,13.742305,66.93534,-39.511436,0.99957392,12.786919,66.525809,-41.549961,0.99001132,11.790528,67.10612,-37.108875,0.99209537,2.1381674,66.93534,-39.511436,1.0006073,2.4292789,66.525809,-41.549961,0.99581415,2.3352979,RBSPB
2013-05-15 06:00:03,2013-05-15 06:59:45,67.10612,-37.108875,0.99085325,13.742305,66.93534,-39.511436,0.99957392,12.786919,66.525809,-41.549961,0.99001132,11.790528,67.10612,-37.108875,0.99209537,2.1381674,66.93534,-39.511436,1.0006073,2.4292789,66.525809,-41.549961,0.99581415,2.3352979,RBSPB
2013-05-15 11:00:03,2013-05-15 11:59:45,71.0294,-36.555927,0.8926307,26.812922,71.486105,-41.765266,0.9486699,23.612424,71.85783,-46.963314,0.89223499,34.316695,71.0294,-36.555927,1.0295235,7.1638541,71.486105,-41.765266,1.0277119,9.9712522,71.85783,-46.963314,0.91316766,2.4730956,THEMISE
2013-05-15 11:00:03,2013-05-15 11:59:45,71.0294,-36.555927,0.8926307,26.812922,71.486105,-41.765266,0.9486699,23.612424,71.85783,-46.963314,0.89223499,34.316695,71.0294,-36.555927,1.0295235,7.1638541,71.486105,-41.765266,1.0277119,9.9712522,71.85783,-46.963314,0.91316766,2.4730956,THEMISE
2013-05-15 11:00:03,2013-05-15 11:59:45,72.9496,-27.42625,0.89255877,26.986403,73.092796,-33.334072,1.1780931,20.151542,73.211289,-39.078003,1.143226,36.799027,72.9496,-27.42625,0.69091518,14.746703,73.092796,-33.334072,0.87471523,19.727283,73.211289,-39.078003,0.82465563,3.6210425,THEMISD
2013-05-16 08:00:00,2013-05-16 08:59:42,57.635053,-115.80921,0.95887957,0.51100315,61.065861,-111.3201,0.92433061,0.46329447,63.055407,-110.22315,0.88690692,0.85668557,57.635053,-115.80921,1.0095198,0.14090491,61.065861,-111.3201,1.0232961,0.50739791,63.055407,-110.22315,1.0291002,1.3239432,RBSPA
2013-05-16 08:00:00,2013-05-16 08:59:42,57.635053,-115.80921,0.95887957,0.51100315,61.065861,-111.3201,0.92433061,0.46329447,63.055407,-110.22315,0.88690692,0.85668557,57.635053,-115.80921,1.0095198,0.14090491,61.065861,-111.3201,1.0232961,0.50739791,63.055407,-110.22315,1.0291002,1.3239432,RBSPA
2013-05-16 08:00:00,2013-05-16 08:59:42,57.635053,-115.80921,0.95887957,0.51100315,61.065861,-111.3201,0.92433061,0.46329447,63.055407,-110.22315,0.88690692,0.85668557,57.635053,-115.80921,1.0095198,0.14090491,61.065861,-111.3201,1.0232961,0.50739791,63.055407,-110.22315,1.0291002,1.3239432,RBSPA
2013-05-16 08:00:00,2013-05-16 08:59:42,57.635053,-115.80921,0.95887957,0.51100315,61.065861,-111.3201,0.92433061,0.46329447,63.055407,-110.22315,0.88690692,0.85668557,57.635053,-115.80921,1.0095198,0.14090491,61.065861,-111.3201,1.0232961,0.50739791,63.055407,-110.22315,1.0291002,1.3239432,RBSPA
2013-05-16 08:00:00,2013-05-16 08:59:42,57.635053,-115.80921,0.95887957,0.51100315,61.065861,-111.3201,0.92433061,0.46329447,63.055407,-110.22315,0.88690692,0.85668557,57.635053,-115.80921,1.0095198,0.14090491,61.065861,-111.3201,1.0232961,0.50739791,63.055407,-110.22315,1.0291002,1.3239432,RBSPA
2013-05-21 11:00:03,2013-05-21 11:59:45,72.383898,-32.807713,0.82287414,22.415907,72.627573,-38.492786,0.75762429,25.134321,72.835378,-44.052505,0.64711519,28.62826,72.383898,-32.807713,0.9639581,3.1571849,72.627573,-38.492786,0.86908598,3.3170325,72.835378,-44.052505,0.73122592,5.3015433,THEMISA
2013-05-21 11:00:03,2013-05-21 11:59:45,72.383898,-32.807713,0.82287414,22.415907,72.627573,-38.492786,0.75762429,25.134321,72.835378,-44.052505,0.64711519,28.62826,72.383898,-32.807713,0.9639581,3.1571849,72.627573,-38.492786,0.86908598,3.3170325,72.835378,-44.052505,0.73122592,5.3015433,THEMISA
2013-05-21 11:00:03,2013-05-21 11:59:45,72.383898,-32.807713,0.82287414,22.415907,72.627573,-38.492786,0.75762429,25.134321,72.835378,-44.052505,0.64711519,28.62826,72.383898,-32.807713,0.9639581,3.1571849,72.627573,-38.492786,0.86908598,3.3170325,72.835378,-44.052505,0.73122592,5.3015433,THEMISA
2013-05-21 11:00:03,2013-05-21 11:59:45,72.383898,-32.807713,0.82287414,22.415907,72.627573,-38.492786,0.75762429,25.134321,72.835378,-44.052505,0.64711519,28.62826,72.383898,-32.807713,0.9639581,3.1571849,72.627573,-38.492786,0.86908598,3.3170325,72.835378,-44.052505,0.73122592,5.3015433,THEMISA
